chr,gene_id,chr,method,n_snps,beta,se,pvalue
11,ENSG00000110492.17,11,Weighted Median,14,0.0388978656909441,0.113532578860472,0.731888770871213
11,ENSG00000175224.17,11,Weighted Median,13,0.032966932178938,0.0849795405907815,0.698060704177724
11,ENSG00000175220.12,11,Weighted Median,3,-0.134274944754561,0.252163955417469,0.594386226273325
11,ENSG00000180210.15,11,Weighted Median,4,0.00202532442875545,0.0824857580701815,0.980411009470174
11,ENSG00000247675.8,11,Weighted Median,3,0.0438820262767469,0.500119076405148,0.930080818130609
11,ENSG00000134569.10,11,Weighted Median,16,-0.12484824381016,0.142898643291953,0.38229042178317
11,ENSG00000149179.14,11,Weighted Median,9,-0.301304732855967,0.133020598694094,0.0235066475265784
11,ENSG00000270060.1,11,Weighted Median,4,-0.0753516255595424,0.106577703911035,0.479559545532858
11,ENSG00000165912.16,11,Weighted Median,12,-0.3027021338389,0.134502246882607,0.0244149479144499
11,ENSG00000166349.10,11,Weighted Median,5,0.133150404149796,0.0834382571610598,0.110534434651265
11,ENSG00000166352.18,11,Weighted Median,8,0.215853442826831,0.132475177875104,0.103230943115591
11,ENSG00000148948.8,11,Weighted Median,3,-0.105449822251937,0.357607695667462,0.768088829901445
11,ENSG00000110328.6,11,Weighted Median,4,0.11564218973482,0.187931940305112,0.538329681071685
11,ENSG00000286959.1,11,Weighted Median,3,-0.0474619374112198,0.111886465393611,0.671421923982362
11,ENSG00000170242.19,11,Weighted Median,6,-0.195998410676389,0.214476834633112,0.360798719215096
11,ENSG00000050165.19,11,Weighted Median,6,-0.165828281562995,0.170420271721131,0.330526014047443
11,ENSG00000133816.18,11,Weighted Median,6,0.0347427767454551,0.317897614713212,0.912973110560652
11,ENSG00000183908.7,11,Weighted Median,7,0.0486912275060808,0.126394353446737,0.700065080038548
11,ENSG00000149115.14,11,Weighted Median,4,0.214117025992866,0.143578116796615,0.135884612527707
11,ENSG00000149150.9,11,Weighted Median,21,0.00243865791752591,0.0509899575544682,0.961854724454658
11,ENSG00000265566.2,11,Weighted Median,19,0.00340558216486025,0.0282224870849909,0.903953133374464
11,ENSG00000134809.9,11,Weighted Median,24,-0.0103508011552546,0.0424841306472167,0.807510237449993
11,ENSG00000214872.9,11,Weighted Median,19,-0.0258662676235706,0.0403419305025545,0.521408501925103
11,ENSG00000156587.16,11,Weighted Median,5,-0.288404708003986,0.164634332475192,0.0798099967466872
11,ENSG00000254602.2,11,Weighted Median,11,-0.182563202242739,0.0667312667635709,0.00622293938958425
11,ENSG00000156599.11,11,Weighted Median,7,-0.267604446333263,0.173771575915469,0.123565656650875
11,ENSG00000255146.1,11,Weighted Median,4,-0.0409712460213123,0.096477031699789,0.671074649276598
11,ENSG00000254547.1,11,Weighted Median,68,0.0350590254433375,0.0227615154706675,0.12349299026623
11,ENSG00000248027.1,11,Weighted Median,6,-0.0428985475578396,0.0667095843577884,0.520182422955108
11,ENSG00000235505.8,11,Weighted Median,5,0.0623594989658992,0.0871977252429846,0.474516036726184
11,ENSG00000170903.12,11,Weighted Median,4,-0.230523787968556,0.171128556369434,0.177954596199112
11,ENSG00000170959.15,11,Weighted Median,7,0.00927664347937106,0.0651617879395414,0.886793094108881
11,ENSG00000170946.15,11,Weighted Median,13,-0.0291903727209292,0.0873806940258361,0.738334472545387
11,ENSG00000228061.7,11,Weighted Median,4,0.0129019952444906,0.10562039577699,0.902776745668079
11,ENSG00000049449.10,11,Weighted Median,4,-0.0979818563084292,0.204407672203422,0.631693002696835
11,ENSG00000270903.1,11,Weighted Median,7,-0.0203463728366026,0.0767070222048368,0.790818534430658
11,ENSG00000170962.13,11,Weighted Median,3,-0.00960874974590403,0.25288493658259,0.969690449742368
11,ENSG00000176971.4,11,Weighted Median,3,-0.324770114537939,0.304089548293047,0.285516837513897
11,ENSG00000129151.9,11,Weighted Median,8,0.0934969417660793,0.247360679839796,0.705446796882819
11,ENSG00000254862.5,11,Weighted Median,3,0.155018990691017,0.151364396798133,0.305767102618547
11,ENSG00000148943.12,11,Weighted Median,4,-0.00213689560092897,0.241305854676957,0.992934387248633
11,ENSG00000245573.9,11,Weighted Median,13,0.0401418236037534,0.0911716003909823,0.659728038294388
11,ENSG00000169519.21,11,Weighted Median,23,0.15824632135777,0.0440280098450522,0.00032536574680761
11,ENSG00000197702.14,11,Weighted Median,6,-0.0296543272840573,0.113553801095073,0.79397851792754
11,ENSG00000254847.1,11,Weighted Median,5,-0.0416728775222665,0.082065380603315,0.611592949570231
11,ENSG00000187079.20,11,Weighted Median,3,-0.623797064810181,0.472746240472526,0.186996073471024
11,ENSG00000251381.8,11,Weighted Median,5,-0.0146693181463412,0.0677631327063967,0.828614128784725
11,ENSG00000152402.11,11,Weighted Median,4,0.358034751580914,0.348674829826408,0.304493799156704
11,ENSG00000166444.19,11,Weighted Median,9,-0.0672538610008744,0.112740287984479,0.550815905103092
11,ENSG00000166452.12,11,Weighted Median,16,-0.0152678568024609,0.0723068698845137,0.832767406280052
11,ENSG00000175348.11,11,Weighted Median,5,0.442831396017724,0.23226853531228,0.056578985515121
11,ENSG00000254860.7,11,Weighted Median,10,-0.116241576749404,0.0467740103036667,0.0129487951363379
11,ENSG00000253973.3,11,Weighted Median,11,-0.0727245697893147,0.0926437234886792,0.432458335044287
11,ENSG00000175356.14,11,Weighted Median,14,0.0322799196365173,0.0838204466687683,0.700157444789215
11,ENSG00000184014.9,11,Weighted Median,5,-0.279179634580829,0.259827296116665,0.282606911805269
11,ENSG00000166471.11,11,Weighted Median,4,0.0739462699844148,0.194040807920376,0.703139302874018
11,ENSG00000268403.2,11,Weighted Median,5,0.205124789137861,0.137472626959075,0.135669342721269
11,ENSG00000166478.10,11,Weighted Median,6,-0.0913681795129669,0.0940478766558007,0.33129582136105
11,ENSG00000261340.1,11,Weighted Median,3,-0.418368652117946,0.303318153266983,0.167800322321184
11,ENSG00000182255.7,11,Weighted Median,3,0.344765832915399,0.251053667037798,0.169666737411081
11,ENSG00000152219.5,11,Weighted Median,11,0.0249654788643689,0.087036757989085,0.774236107584548
11,ENSG00000242353.1,11,Weighted Median,22,0.00152028568461517,0.0275076202760458,0.955925113987738
11,ENSG00000254489.3,11,Weighted Median,6,-0.0533065797381773,0.0975658097298298,0.584814809507109
11,ENSG00000064199.7,11,Weighted Median,6,0.0288903929204767,0.0897575303626318,0.747550028089838
11,ENSG00000110013.13,11,Weighted Median,5,0.0684876227421287,0.176799215681882,0.698478497732937
11,ENSG00000019102.12,11,Weighted Median,3,-0.0310671629197226,0.0862411874947693,0.718670806979513
11,ENSG00000250073.4,11,Weighted Median,7,-0.0718286617437269,0.0730113346886363,0.325213113863694
11,ENSG00000149564.12,11,Weighted Median,3,0.410160868845877,0.342558874127628,0.231172437133776
11,ENSG00000279342.2,11,Weighted Median,3,0.0647027780721504,0.139654442054864,0.643144855063713
11,ENSG00000245498.7,11,Weighted Median,13,-0.0189308503192378,0.0409439456789051,0.643823046044106
11,ENSG00000154134.15,11,Weighted Median,5,0.00694036775070862,0.177025412657912,0.968726557944957
11,ENSG00000285825.2,11,Weighted Median,17,0.142524716233363,0.0495393775252815,0.00401477467739403
11,ENSG00000149548.15,11,Weighted Median,6,0.0365381127142491,0.0884656485922851,0.679591707767623
11,ENSG00000134955.12,11,Weighted Median,5,0.130494000145097,0.114247357165581,0.253368463290537
11,ENSG00000150433.10,11,Weighted Median,3,-0.0610549495948515,0.153975553555684,0.691718759253405
11,ENSG00000187686.4,11,Weighted Median,9,0.0752275906906367,0.0511037069333785,0.141005374039002
11,ENSG00000165495.16,11,Weighted Median,4,0.0393952552651397,0.269649592475371,0.88384405714579
11,ENSG00000180773.15,11,Weighted Median,3,-0.289821927684729,0.240218014061588,0.22762653373444
11,ENSG00000166004.15,11,Weighted Median,11,-0.162912236552882,0.120821957669061,0.177540649229418
11,ENSG00000207304.1,11,Weighted Median,4,0.220163831219553,0.151462663938131,0.1460614441316
11,ENSG00000182919.15,11,Weighted Median,18,0.0075852692361669,0.0543070948630754,0.888917859992826
11,ENSG00000166012.17,11,Weighted Median,5,-0.00579138884522607,0.163041784390804,0.971664391242928
11,ENSG00000042429.12,11,Weighted Median,9,-0.0313056766080892,0.0481668095141334,0.515729095698439
11,ENSG00000214376.6,11,Weighted Median,14,0.0765292207672019,0.1027611718988,0.45643558772516
11,ENSG00000110218.9,11,Weighted Median,11,0.0421699038933085,0.128343418649171,0.742480097444181
11,ENSG00000148925.11,11,Weighted Median,5,0.0692592811910998,0.317528514525393,0.827335709019883
11,ENSG00000133818.14,11,Weighted Median,6,-0.0493826142443331,0.170336549091021,0.771883540256275
11,ENSG00000129083.13,11,Weighted Median,3,0.19290125827472,0.254702766791706,0.448835222737196
11,ENSG00000152270.9,11,Weighted Median,3,-0.0521477937906404,0.238280823492793,0.826766780172605
11,ENSG00000255274.10,11,Weighted Median,10,0.0202570927436403,0.0460362306636849,0.659918995235558
11,ENSG00000177098.9,11,Weighted Median,5,0.28981706550962,0.228873012535804,0.205413250028017
11,ENSG00000167286.10,11,Weighted Median,3,0.170367989069794,0.108286849800652,0.115648753215531
11,ENSG00000132274.16,11,Weighted Median,3,0.155400540921774,0.173995859069998,0.371788730567214
11,ENSG00000181074.5,11,Weighted Median,3,0.176587739937114,0.115678059192564,0.126874241774927
11,ENSG00000267940.1,11,Weighted Median,3,-0.136781828340681,0.240868816564136,0.570124220848967
11,ENSG00000180878.3,11,Weighted Median,5,-0.0764599289061159,0.102608840739695,0.45617544182592
11,ENSG00000051009.11,11,Weighted Median,3,-0.219885477909912,0.186841307853129,0.239252636756291
11,ENSG00000132259.13,11,Weighted Median,7,0.0888330055768079,0.0577363396546119,0.123902514264273
11,ENSG00000166313.20,11,Weighted Median,4,0.249313548748054,0.312757463962681,0.425365895528743
11,ENSG00000132254.13,11,Weighted Median,3,-0.0524469021081692,0.398023334136645,0.895167473353757
11,ENSG00000132286.12,11,Weighted Median,3,-0.168889133499777,0.251254918747143,0.501467586080834
11,ENSG00000254595.1,11,Weighted Median,4,0.0673817406984156,0.066649436427551,0.312022458603814
11,ENSG00000179532.13,11,Weighted Median,12,0.0800392678443089,0.137215533883463,0.559684265110046
11,ENSG00000132275.11,11,Weighted Median,8,-0.0789234632270149,0.0935084070876177,0.398655256805648
11,ENSG00000166341.9,11,Weighted Median,7,-0.0482055485480142,0.117828618160734,0.682454686927365
11,ENSG00000254838.6,11,Weighted Median,3,0.0716228696482175,0.166840033636964,0.667711706544436
11,ENSG00000254781.1,11,Weighted Median,8,0.0205648847621023,0.0683077202500304,0.763366928089575
11,ENSG00000149050.10,11,Weighted Median,5,-0.129107145434214,0.127310240537397,0.310528177939815
11,ENSG00000170743.17,11,Weighted Median,3,-0.0297029822807454,0.140736737075402,0.832845517055623
11,ENSG00000251364.8,11,Weighted Median,5,0.0307644387852867,0.113666549104829,0.786656261958995
11,ENSG00000166387.14,11,Weighted Median,4,-0.160654840313916,0.206468998412462,0.436506315038062
11,ENSG00000149972.12,11,Weighted Median,7,-0.105372129990447,0.170056833595793,0.535502130528862
11,ENSG00000255153.1,11,Weighted Median,6,0.00670243709425414,0.110090523859374,0.951453866073407
11,ENSG00000287935.1,11,Weighted Median,3,-0.361989716433143,0.13682838644431,0.00815522803305816
11,ENSG00000285985.1,11,Weighted Median,8,0.157660344781921,0.0428590458996559,0.000234537934695707
11,ENSG00000174672.16,11,Weighted Median,3,-0.281166957231626,0.303839553540856,0.354768430439254
11,ENSG00000182208.15,11,Weighted Median,3,-0.00388369312278374,0.276609193176963,0.988797780221919
11,ENSG00000233930.4,11,Weighted Median,27,-0.00349937120411433,0.0320629263563955,0.913090869570523
11,ENSG00000184545.11,11,Weighted Median,11,-0.00238816373769244,0.165916552386698,0.988515834295747
11,ENSG00000205869.2,11,Weighted Median,5,0.035833664083908,0.133113117677345,0.7877780185413
11,ENSG00000130592.17,11,Weighted Median,9,-0.0428850889820079,0.058158550819007,0.460889864660689
11,ENSG00000283787.2,11,Weighted Median,3,-0.0267191916692484,0.129599969736947,0.836660737248435
11,ENSG00000130595.19,11,Weighted Median,5,0.0213282413855697,0.090998297111362,0.814689467782554
11,ENSG00000214026.11,11,Weighted Median,9,0.0095352195265323,0.0443208160165433,0.829657479509302
11,ENSG00000226416.2,11,Weighted Median,13,0.00998778905898565,0.0382721274830769,0.794117416507951
11,ENSG00000232987.2,11,Weighted Median,7,0.065912842923112,0.0520035067942227,0.20498757146189
11,ENSG00000180176.15,11,Weighted Median,3,0.000473455385484822,0.131963665803993,0.997137379220454
11,ENSG00000183734.5,11,Weighted Median,4,-0.165736197069341,0.111353703788385,0.13665172239358
11,ENSG00000064201.16,11,Weighted Median,4,0.0279444217305899,0.102841219445297,0.785834289276638
11,ENSG00000110665.12,11,Weighted Median,5,-0.0111173089085029,0.0842377471125597,0.895003763210136
11,ENSG00000110651.12,11,Weighted Median,4,-0.168993553818716,0.320915952217397,0.598473094525305
11,ENSG00000053918.18,11,Weighted Median,5,-0.116010863810851,0.148364877218791,0.434256048371753
11,ENSG00000269821.1,11,Weighted Median,3,0.0131774063269043,0.16516676062266,0.936410294705339
11,ENSG00000237941.2,11,Weighted Median,6,-0.0722185587907965,0.106476393612127,0.497607569815182
11,ENSG00000110628.16,11,Weighted Median,16,0.0149305765089049,0.0574365188646349,0.794902967622165
11,ENSG00000254827.6,11,Weighted Median,9,0.0848522289380518,0.063239840163993,0.179676179757622
11,ENSG00000181649.8,11,Weighted Median,7,-0.0059113320766363,0.0891879585892378,0.947155314893272
11,ENSG00000183562.3,11,Weighted Median,8,-0.0409130236496547,0.0494714254470359,0.408235287877146
11,ENSG00000205531.13,11,Weighted Median,6,-0.132055189276798,0.118866573024772,0.266588531984008
11,ENSG00000110619.18,11,Weighted Median,5,0.0506139796273388,0.22229387760986,0.819887643603833
11,ENSG00000285644.1,11,Weighted Median,20,0.0155815050317754,0.022313810612604,0.48499601376217
11,ENSG00000236710.1,11,Weighted Median,4,-0.0169030152446402,0.0747362412079074,0.821070039600867
11,ENSG00000261098.1,11,Weighted Median,14,0.0588630788980825,0.0690377567015483,0.393869209881875
11,ENSG00000152404.16,11,Weighted Median,8,-0.0218580865172886,0.101198101153794,0.828993165042644
11,ENSG00000137760.15,11,Weighted Median,3,-0.0135029140768388,0.185650978188376,0.942018752992869
11,ENSG00000170290.4,11,Weighted Median,5,-0.0498067167199692,0.0995268092928258,0.616768687242202
11,ENSG00000110660.15,11,Weighted Median,7,0.0571822903770941,0.0765932406433477,0.455322573922794
11,ENSG00000075239.14,11,Weighted Median,15,0.241737713255554,0.0699632469513859,0.000549864282581568
11,ENSG00000285696.1,11,Weighted Median,16,-0.128169676161537,0.0327133816403223,8.93020247000054e-05
11,ENSG00000149311.20,11,Weighted Median,5,0.687177250721092,0.236631370945046,0.00368429405746838
11,ENSG00000166323.13,11,Weighted Median,8,0.197172780323899,0.0942761328902522,0.0364887299541378
11,ENSG00000178202.13,11,Weighted Median,7,-0.394674494726565,0.158692291874876,0.0128809963340713
11,ENSG00000110723.12,11,Weighted Median,5,-0.0958985745840408,0.111894507794984,0.391420281446127
11,ENSG00000178105.12,11,Weighted Median,3,0.182123089726601,0.647089349411259,0.778365518944525
11,ENSG00000173156.7,11,Weighted Median,19,-0.0203463220329937,0.0498376610039382,0.683088715646046
11,ENSG00000172830.13,11,Weighted Median,5,0.142989563541862,0.112394419928303,0.203297698370692
11,ENSG00000172613.8,11,Weighted Median,25,-0.0842837658827588,0.0374155663720369,0.0242819168427494
11,ENSG00000275484.1,11,Weighted Median,4,-0.313320258622553,0.155093331380799,0.0433621712583229
11,ENSG00000175634.15,11,Weighted Median,8,0.100859506173661,0.135203237251295,0.455676837149137
11,ENSG00000084207.18,11,Weighted Median,12,0.0751100327242986,0.0974701481124929,0.440946880160888
11,ENSG00000167792.13,11,Weighted Median,3,-0.186620600748776,0.205434569492052,0.363657059318211
11,ENSG00000167799.10,11,Weighted Median,4,0.0823098328265787,0.146398577101646,0.573958575739074
11,ENSG00000132744.8,11,Weighted Median,7,-0.186581449757181,0.0894109498954628,0.0369075527307039
11,ENSG00000239559.2,11,Weighted Median,3,-0.208473907950742,0.111919752299012,0.0625032465480122
11,ENSG00000110057.8,11,Weighted Median,11,0.123217258012692,0.119918075845537,0.304179453282377
11,ENSG00000255306.1,11,Weighted Median,7,0.0144507521605034,0.038722267965379,0.709007250125476
11,ENSG00000110717.13,11,Weighted Median,4,0.158512386673426,0.212173959169434,0.455011103620089
11,ENSG00000110719.10,11,Weighted Median,4,0.177327534813972,0.154473673209259,0.250990590757714
11,ENSG00000171067.11,11,Weighted Median,5,0.0840011760193752,0.162372205780358,0.604920817111862
11,ENSG00000286369.2,11,Weighted Median,4,-0.161426215871876,0.187688587152635,0.389747835379722
11,ENSG00000110075.15,11,Weighted Median,4,-0.0881322667619346,0.104187823491783,0.397609673784243
11,ENSG00000069482.7,11,Weighted Median,9,-0.171017316786379,0.0647017650931926,0.00821354640586598
11,ENSG00000132749.11,11,Weighted Median,7,-0.00713869549104776,0.126830137102145,0.955114383606766
11,ENSG00000110090.13,11,Weighted Median,6,-0.0684968589541486,0.19874222768432,0.730356186836638
11,ENSG00000250508.1,11,Weighted Median,5,-0.109561230116215,0.0834122108761629,0.189017382709929
11,ENSG00000197345.13,11,Weighted Median,22,0.0118377855596941,0.0323171407200229,0.714140839100142
11,ENSG00000132740.10,11,Weighted Median,15,-0.0203589392342825,0.0606187211063441,0.736982219839733
11,ENSG00000261625.1,11,Weighted Median,10,-0.081167869621141,0.0531608835580815,0.126802177098366
11,ENSG00000172935.9,11,Weighted Median,4,-0.0495688508772789,0.0653849142254264,0.448386108183772
11,ENSG00000149262.17,11,Weighted Median,9,0.0691679684334365,0.0922719938563456,0.453489893217158
11,ENSG00000151366.13,11,Weighted Median,3,0.160680842975657,0.236050513479536,0.496057962270412
11,ENSG00000159063.14,11,Weighted Median,9,-0.10560782682041,0.0419899984929665,0.0119008419999607
11,ENSG00000246174.9,11,Weighted Median,14,0.068783161650873,0.025436034422972,0.00684768637314554
11,ENSG00000188997.8,11,Weighted Median,13,-0.0812442687194704,0.0484727583649761,0.0937223302237857
11,ENSG00000118369.13,11,Weighted Median,9,-0.0249638431022725,0.123549437622729,0.839873337973863
11,ENSG00000288538.1,11,Weighted Median,28,-0.00992152263130348,0.0288679043946987,0.731081710321202
11,ENSG00000033327.13,11,Weighted Median,6,-0.207801906540569,0.177697764570693,0.242237658607504
11,ENSG00000137513.10,11,Weighted Median,15,-0.0201918138174777,0.0333492492315341,0.544869861690112
11,ENSG00000137672.13,11,Weighted Median,7,0.0665384669164752,0.0926705732964339,0.472750664629461
11,ENSG00000277459.1,11,Weighted Median,3,-0.0695889078330846,0.302386041453356,0.817988677205851
11,ENSG00000255337.1,11,Weighted Median,4,-0.267486520193503,0.148852678475141,0.0723374787545576
11,ENSG00000149968.12,11,Weighted Median,3,0.091330207997698,0.116295727113702,0.432261700400745
11,ENSG00000183161.6,11,Weighted Median,3,0.116646913778615,0.0993190618599422,0.240208211247266
11,ENSG00000148935.12,11,Weighted Median,7,0.047384911352265,0.0632808792776203,0.453975959806295
11,ENSG00000198168.9,11,Weighted Median,7,0.0422484912075196,0.126112759976922,0.737620799771983
11,ENSG00000255418.6,11,Weighted Median,5,-0.0431865113728872,0.101348457484104,0.670021078400164
11,ENSG00000162341.18,11,Weighted Median,3,0.258985421031559,0.175923982280258,0.140982017256519
11,ENSG00000284713.2,11,Weighted Median,18,-0.0860683346416547,0.0362986334650313,0.0177343794980492
11,ENSG00000134343.14,11,Weighted Median,12,0.163101971355705,0.195752140126219,0.404728231799433
11,ENSG00000148942.15,11,Weighted Median,5,-0.0490071029714914,0.0938606840073511,0.601582608723139
11,ENSG00000109854.14,11,Weighted Median,9,0.0317423765667857,0.0730540258779638,0.663921396519382
11,ENSG00000021762.20,11,Weighted Median,8,0.0228867607999816,0.105845862873529,0.828810606534676
11,ENSG00000184350.11,11,Weighted Median,5,0.0079357151212631,0.0735419950735819,0.914069258774805
11,ENSG00000005801.18,11,Weighted Median,5,0.0809718356865841,0.0793031906574905,0.307234855256253
11,ENSG00000223756.8,11,Weighted Median,4,0.00408337619310487,0.0636755446843901,0.948868421198398
11,ENSG00000254890.1,11,Weighted Median,16,-0.0338969340769059,0.03417993636297,0.321334023685471
11,ENSG00000287245.1,11,Weighted Median,8,0.0380810717960708,0.0660075659093676,0.563993633633591
11,ENSG00000086205.18,11,Weighted Median,38,-0.123214945395981,0.100199674097323,0.218811686988977
11,ENSG00000205035.8,11,Weighted Median,95,-0.0583721107991899,0.0154807141206856,0.000162833179712638
11,ENSG00000219061.4,11,Weighted Median,46,-0.118487337210992,0.0192441141229871,7.41035999503711e-10
11,ENSG00000265973.1,11,Weighted Median,5,0.207284304795698,0.102390557791788,0.0429241325719387
11,ENSG00000255190.2,11,Weighted Median,79,-0.0744183018602114,0.0111756828641457,2.75792669342763e-11
11,ENSG00000254800.2,11,Weighted Median,27,0.166541478378666,0.0322146264294083,2.3441073417488e-07
11,ENSG00000137731.14,11,Weighted Median,7,-0.0222340646859938,0.0692334533480241,0.748099554190245
11,ENSG00000254528.7,11,Weighted Median,3,-0.0572126245106214,0.118441430366377,0.629063282595274
11,ENSG00000123901.9,11,Weighted Median,15,0.0811450234070197,0.0744470812112257,0.275726724420227
11,ENSG00000020922.13,11,Weighted Median,10,-0.00772259395022584,0.0472247621591262,0.870102344890299
11,ENSG00000168876.9,11,Weighted Median,3,0.0507110786804517,0.151489083152232,0.73781314235548
11,ENSG00000134627.12,11,Weighted Median,5,-0.157907448768998,0.104843283664648,0.132034211184158
11,ENSG00000255008.4,11,Weighted Median,3,-0.0115805184701078,0.12637930736257,0.92698961016512
11,ENSG00000110048.12,11,Weighted Median,5,0.0885585457723507,0.188212845950802,0.637981129317356
11,ENSG00000255139.2,11,Weighted Median,10,0.0482650337546793,0.0468848915022354,0.303274453042259
11,ENSG00000166902.5,11,Weighted Median,4,-0.379384983055383,0.250068791112123,0.129235765045568
11,ENSG00000285010.1,11,Weighted Median,9,0.0379706199515848,0.0591433257744459,0.52086654331366
11,ENSG00000110079.19,11,Weighted Median,3,0.0489308550930893,0.139622594208006,0.726000379411303
11,ENSG00000166927.13,11,Weighted Median,5,0.00143808416821604,0.1356452114768,0.991541141422868
11,ENSG00000166928.11,11,Weighted Median,5,-0.0261815419664494,0.0715729606561476,0.714512725072404
11,ENSG00000110104.13,11,Weighted Median,4,-0.159229341119172,0.119894951812415,0.184153736448394
11,ENSG00000255162.1,11,Weighted Median,5,-0.0268809503258436,0.0697656391484132,0.70001251157117
11,ENSG00000254916.1,11,Weighted Median,9,-0.0480587622215092,0.0440038275648527,0.274767355669407
11,ENSG00000077616.11,11,Weighted Median,22,0.183925297390669,0.0695882108171932,0.00821622846086881
11,ENSG00000280385.1,11,Weighted Median,40,-0.06116344957597,0.0387045283812582,0.114045966690058
11,ENSG00000110172.12,11,Weighted Median,4,-0.0256507174198322,0.15886906810362,0.871732512839462
11,ENSG00000280367.1,11,Weighted Median,22,0.088006041636209,0.0335764920543081,0.00876565162843854
11,ENSG00000129170.10,11,Weighted Median,3,0.0163911230142691,0.118424944376321,0.889916884956552
11,ENSG00000166833.23,11,Weighted Median,3,-0.0493981793376674,0.198080790136442,0.803063762084635
11,ENSG00000254622.1,11,Weighted Median,3,0.0201057255395828,0.156688338195718,0.89789837464637
11,ENSG00000270607.1,11,Weighted Median,5,0.0296249250483937,0.171062294139351,0.862508303658727
11,ENSG00000062282.15,11,Weighted Median,4,0.348811145746068,0.251307034714157,0.165140702555539
11,ENSG00000255507.7,11,Weighted Median,3,-0.164776487697118,0.11546646824877,0.153565322847393
11,ENSG00000198382.9,11,Weighted Median,12,0.120178308734868,0.127387411655061,0.345472230776598
11,ENSG00000085741.14,11,Weighted Median,6,-0.0189636919757151,0.0831608826759938,0.819618095462493
11,ENSG00000137492.9,11,Weighted Median,4,0.182350243384559,0.18071586759912,0.312953582015876
11,ENSG00000255135.5,11,Weighted Median,11,0.0273609678386216,0.0745506956235425,0.713610387786709
11,ENSG00000166025.18,11,Weighted Median,3,-0.0839073554656589,0.170856817465231,0.623357491483412
11,ENSG00000255929.5,11,Weighted Median,4,0.213400695597965,0.112895974791127,0.0587256226941962
11,ENSG00000150316.12,11,Weighted Median,6,-0.0423628332697766,0.123098040445534,0.730741774344228
11,ENSG00000149218.5,11,Weighted Median,4,-0.141135666872108,0.160291253377032,0.378591145976994
11,ENSG00000270689.1,11,Weighted Median,7,0.0728905868861252,0.068936710199368,0.290349523468995
11,ENSG00000245552.8,11,Weighted Median,5,-0.163763621422569,0.102283679876743,0.109360787853889
11,ENSG00000087053.20,11,Weighted Median,3,0.561946269021134,0.420600450762721,0.181530571355288
11,ENSG00000237654.6,11,Weighted Median,5,0.0809749100193192,0.0992928656426418,0.414777070912198
11,ENSG00000285980.2,11,Weighted Median,5,0.04824880054223,0.102700868340622,0.638498383359631
11,ENSG00000224795.3,11,Weighted Median,4,0.0930342255273245,0.219592967049995,0.671808911098427
11,ENSG00000137726.17,11,Weighted Median,8,-1.7795733643608,0.396433632958235,7.15728832721013e-06
11,ENSG00000196600.13,11,Weighted Median,5,0.196389600509416,0.113666465444528,0.0840293235332878
11,ENSG00000184999.13,11,Weighted Median,4,-0.0359174239074826,0.153135512312751,0.814560608870271
11,ENSG00000149742.10,11,Weighted Median,10,-0.0102769838317279,0.0850315262785647,0.903801239957348
11,ENSG00000149269.10,11,Weighted Median,5,0.0895102985771714,0.304421110791629,0.768731567225656
11,ENSG00000178301.4,11,Weighted Median,17,0.079068800235309,0.051011524272739,0.121137104438475
11,ENSG00000074201.9,11,Weighted Median,8,0.0890590301072856,0.142227502745443,0.531201437745501
11,ENSG00000087884.15,11,Weighted Median,9,-0.0800862060227073,0.108392859944541,0.459997294005205
11,ENSG00000254459.1,11,Weighted Median,16,0.0204916802371489,0.0388151165081826,0.597547639538602
11,ENSG00000184384.14,11,Weighted Median,5,0.220712748911179,0.24099747863144,0.359756004931399
11,ENSG00000149231.16,11,Weighted Median,7,-0.0593963103852542,0.0493169104664122,0.22844266217028
11,ENSG00000183340.7,11,Weighted Median,4,0.0680614229727174,0.173716741896715,0.695209383130841
11,ENSG00000254587.2,11,Weighted Median,4,-0.03512037034366,0.115528347346596,0.761129521652092
11,ENSG00000151502.11,11,Weighted Median,3,-0.346241739263928,0.919083044626979,0.706377837090693
11,ENSG00000151503.14,11,Weighted Median,5,-0.0953027460079225,0.11773479893431,0.41824505573413
11,ENSG00000149328.15,11,Weighted Median,4,0.0160245177025872,0.162104052055033,0.921254762064992
11,ENSG00000109956.13,11,Weighted Median,6,0.248124190578413,0.163605091719957,0.129366611416211
11,ENSG00000255545.8,11,Weighted Median,11,0.0404038288589349,0.0386889520039489,0.296335180929851
11,ENSG00000286374.1,11,Weighted Median,4,-0.0617242366904799,0.124295136301953,0.61947528424166
11,ENSG00000285640.1,11,Weighted Median,4,-0.237870495539174,0.104903384459399,0.0233584941316029
11,ENSG00000251226.1,11,Weighted Median,9,0.0398260480406351,0.0594298242504123,0.502771276361034
11,ENSG00000287251.1,11,Weighted Median,12,-0.002010480776298,0.0439725531038538,0.96353241409353
11,ENSG00000285735.2,11,Weighted Median,5,0.0631985402840152,0.0752399178281196,0.400930673517026
11,ENSG00000134575.13,11,Weighted Median,10,0.0280227180029143,0.150048089892076,0.851850186132091
11,ENSG00000110514.19,11,Weighted Median,20,-0.0811854966829421,0.077351380448108,0.29391699593827
11,ENSG00000165915.14,11,Weighted Median,18,-0.0637708217105696,0.0632131551930351,0.313060007703076
11,ENSG00000165916.9,11,Weighted Median,31,-0.0270179606060344,0.0656232190115154,0.680549479927566
